file_path,dataset,raw_emotion,emotion,actor_id,gender,intensity,vocal_channel,split
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-02-02-02-01-06.wav,ravdess,02,calm,6,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-01-01-01-02-06.wav,ravdess,01,neutral,6,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-02-01-01-01-06.wav,ravdess,02,calm,6,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-08-02-01-01-06.wav,ravdess,08,surprise,6,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-08-01-02-01-06.wav,ravdess,08,surprise,6,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-05-01-01-01-06.wav,ravdess,05,angry,6,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-06-01-01-02-06.wav,ravdess,06,fear,6,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-06-02-02-02-06.wav,ravdess,06,fear,6,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-05-02-02-01-06.wav,ravdess,05,angry,6,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-07-01-02-01-06.wav,ravdess,07,disgust,6,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-04-01-02-02-06.wav,ravdess,04,sad,6,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-04-02-01-02-06.wav,ravdess,04,sad,6,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_06/03-01-07-02-01-01-06.wav,ravdess,07,disgust,6,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-02-02-01-01.wav,ravdess,08,surprise,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-01-01-01-01.wav,ravdess,08,surprise,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-01-02-01-01.wav,ravdess,05,angry,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-01-02-02-01.wav,ravdess,06,fear,1,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-02-01-02-01.wav,ravdess,06,fear,1,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-02-01-01-01.wav,ravdess,05,angry,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-01-01-01-01.wav,ravdess,07,disgust,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-01-01-02-01.wav,ravdess,04,sad,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-02-02-02-01.wav,ravdess,04,sad,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-02-02-01-01.wav,ravdess,07,disgust,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-02-02-02-01.wav,ravdess,03,happy,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-01-01-02-01.wav,ravdess,03,happy,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-02-01-01-01.wav,ravdess,02,calm,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-01-01-02-02-01.wav,ravdess,01,neutral,1,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-01-02-01-01.wav,ravdess,02,calm,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-02-01-01-01.wav,ravdess,03,happy,1,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-01-02-01-01.wav,ravdess,03,happy,1,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-02-02-02-01.wav,ravdess,02,calm,1,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-01-01-02-01.wav,ravdess,02,calm,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-01-01-01-01-01.wav,ravdess,01,neutral,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-02-01-02-01.wav,ravdess,08,surprise,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-01-02-02-01.wav,ravdess,08,surprise,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-01-01-01-01.wav,ravdess,06,fear,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-01-01-02-01.wav,ravdess,05,angry,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-02-02-02-01.wav,ravdess,05,angry,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-02-02-01-01.wav,ravdess,06,fear,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-01-02-01-01.wav,ravdess,04,sad,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-01-02-02-01.wav,ravdess,07,disgust,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-02-01-02-01.wav,ravdess,07,disgust,1,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-02-01-01-01.wav,ravdess,04,sad,1,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-01-02-02-01.wav,ravdess,02,calm,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-01-01-02-01-01.wav,ravdess,01,neutral,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-02-01-02-01.wav,ravdess,02,calm,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-01-01-01-01.wav,ravdess,03,happy,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-02-02-01-01.wav,ravdess,03,happy,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-01-01-02-01.wav,ravdess,08,surprise,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-02-02-02-01.wav,ravdess,08,surprise,1,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-02-02-02-01.wav,ravdess,07,disgust,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-02-02-01-01.wav,ravdess,04,sad,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-01-01-01-01.wav,ravdess,04,sad,1,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-01-01-02-01.wav,ravdess,07,disgust,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-02-01-02-01.wav,ravdess,05,angry,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-02-01-01-01.wav,ravdess,06,fear,1,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-01-02-01-01.wav,ravdess,06,fear,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-01-02-02-01.wav,ravdess,05,angry,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-01-02-01-01.wav,ravdess,08,surprise,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-08-02-01-01-01.wav,ravdess,08,surprise,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-02-01-02-01.wav,ravdess,04,sad,1,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-02-01-01-01.wav,ravdess,07,disgust,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-07-01-02-01-01.wav,ravdess,07,disgust,1,male,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-04-01-02-02-01.wav,ravdess,04,sad,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-02-02-02-01.wav,ravdess,06,fear,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-02-02-01-01.wav,ravdess,05,angry,1,male,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-05-01-01-01-01.wav,ravdess,05,angry,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-06-01-01-02-01.wav,ravdess,06,fear,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-01-01-01-02-01.wav,ravdess,01,neutral,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-01-01-01-01.wav,ravdess,02,calm,1,male,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-02-02-02-01-01.wav,ravdess,02,calm,1,male,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-01-02-02-01.wav,ravdess,03,happy,1,male,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_01/03-01-03-02-01-02-01.wav,ravdess,03,happy,1,male,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-08-01-02-01-08.wav,ravdess,08,surprise,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-08-02-01-01-08.wav,ravdess,08,surprise,8,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-07-02-01-01-08.wav,ravdess,07,disgust,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-04-02-01-02-08.wav,ravdess,04,sad,8,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-04-01-02-02-08.wav,ravdess,04,sad,8,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-07-01-02-01-08.wav,ravdess,07,disgust,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-05-02-02-01-08.wav,ravdess,05,angry,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-06-02-02-02-08.wav,ravdess,06,fear,8,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-06-01-01-02-08.wav,ravdess,06,fear,8,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-05-01-01-01-08.wav,ravdess,05,angry,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-02-01-01-01-08.wav,ravdess,02,calm,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-01-01-01-02-08.wav,ravdess,01,neutral,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-02-02-02-01-08.wav,ravdess,02,calm,8,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-03-01-02-02-08.wav,ravdess,03,happy,8,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-03-02-01-02-08.wav,ravdess,03,happy,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-01-01-02-01-08.wav,ravdess,01,neutral,8,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-02-01-02-02-08.wav,ravdess,02,calm,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-02-02-01-02-08.wav,ravdess,02,calm,8,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-03-01-01-01-08.wav,ravdess,03,happy,8,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-03-02-02-01-08.wav,ravdess,03,happy,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-08-01-01-02-08.wav,ravdess,08,surprise,8,female,normal,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-08-02-02-02-08.wav,ravdess,08,surprise,8,female,strong,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-04-02-02-01-08.wav,ravdess,04,sad,8,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-07-02-02-02-08.wav,ravdess,07,disgust,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-07-01-01-02-08.wav,ravdess,07,disgust,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-04-01-01-01-08.wav,ravdess,04,sad,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-06-02-01-01-08.wav,ravdess,06,fear,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-05-02-01-02-08.wav,ravdess,05,angry,8,female,strong,speech,test
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-05-01-02-02-08.wav,ravdess,05,angry,8,female,normal,speech,val
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-06-01-02-01-08.wav,ravdess,06,fear,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-03-02-01-01-08.wav,ravdess,03,happy,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-03-01-02-01-08.wav,ravdess,03,happy,8,female,normal,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-02-02-02-02-08.wav,ravdess,02,calm,8,female,strong,speech,train
/Users/harshmac/Desktop/Emotion Recognition/speech-emotion-recognition/backend/dataset/raw/ravdess/Actor_08/03-01-01-01-01-01-08.wav,ravdess,01,neutral,8,female,normal,speech,train
